Open,Open,Close,Close
min,max,min,max
76.92308044433594,166.0,92.4800033569336,164.86000061035156
27.770000457763672,90.0,27.64999961853028,98.91000366210938
192.77999877929688,297.0,122.58999633789062,219.22000122070312
274.0,500.0,278.7699890136719,393.510009765625
